State,  Time, Number_of _Trial
0 0 0 1	0	0
0.000496667    0.049637 0.0199987    0.9998	0.02	9
0.00190733  0.0914251 0.0399893    0.9992	0.04	10
0.004232 0.141062 0.059964 0.998201	0.06	9
0.00747069    0.18285 0.0799147  0.996802	0.08	10
0.0116244  0.232486 0.0998334  0.995004	0.1	9
0.0166922  0.274275 0.119712 0.992809	0.12	10
0.0226741  0.323911 0.139543 0.990216	0.14	9
0.0295702  0.365699 0.159318 0.987227	0.16	10
0.0373806  0.415336  0.17903 0.983844	0.18	9
0.0459483  0.441429 0.198669 0.980067	0.2	8
0.0552736  0.491065  0.21823 0.975897	0.22	9
0.0655126  0.532854 0.237703 0.971338	0.24	10
0.0766656  0.582491 0.257081  0.96639	0.26	9
0.0885767  0.608583 0.276356 0.961055	0.28	8
0.101166 0.650373  0.29552 0.955337	0.3	10
 0.11467 0.700009 0.314567 0.949235	0.32	9
0.128931 0.726102 0.333487 0.942755	0.34	8
0.143871  0.76789 0.352274 0.935897	0.36	10
0.159726 0.817527 0.370921 0.928665	0.38	9
0.176572 0.867163 0.389418 0.921061	0.4	9
0.194412   0.9168 0.407761 0.913089	0.42	9
0.213087 0.950741  0.42594 0.904752	0.44	7
0.232597  1.00038 0.443948 0.896052	0.46	9
0.253101  1.05001 0.461779 0.886995	0.48	9
0.274363  1.07611 0.479426 0.877582	0.5	8
0.296145   1.1022  0.49688 0.867819	0.52	8
0.318686  1.15184 0.514136 0.857709	0.54	9
0.342219  1.20147 0.531186 0.847255	0.56	9
0.366745  1.25111 0.548024 0.836463	0.58	9
0.392029   1.2772 0.564642 0.825336	0.6	8
0.417833  1.30329 0.581035 0.813878	0.62	6
0.443767  1.29015 0.597195 0.802096	0.64	6
0.469518  1.28485 0.613117 0.789992	0.66	5
0.495005  1.26385 0.628793 0.777573	0.68	7
0.519994  1.23501 0.644218 0.764842	0.7	8
0.544383  1.20392 0.659385 0.751806	0.72	7
0.56815 1.17284 0.674288 0.738469	0.74	7
0.591295  1.14175 0.688921 0.724836	0.76	7
0.613898  1.11851 0.703279 0.710914	0.78	6
0.636036  1.09527 0.717356 0.696707	0.8	6
0.657709  1.07203 0.731146 0.682221	0.82	6
0.678917   1.0488 0.744643 0.667463	0.84	2
0.699582  1.01771 0.757842 0.652438	0.86	1
0.719626 0.986623 0.770739 0.637151	0.88	1
0.739048 0.955537 0.783327  0.62161	0.9	1
0.757926 0.932298 0.795601  0.60582	0.92	2
0.776183 0.893364 0.807558 0.589788	0.94	4
0.793739 0.862278 0.819191  0.57352	0.96	5
0.810595 0.823344 0.830497 0.557023	0.98	6
0.826908 0.807954 0.841471 0.540303	1	3
0.842756 0.776867 0.852108 0.523366	1.02	6
0.858139 0.761477 0.862404 0.506221	1.04	8
0.873057  0.73039 0.872355 0.488872	1.06	6
0.887355 0.699304 0.881958 0.471329	1.08	6
0.900951  0.66037 0.891207 0.453597	1.1	5
0.913926 0.637131   0.9001 0.435683	1.12	7
0.926436 0.613893 0.908633 0.417595	1.14	7
0.938325 0.574959 0.916803  0.39934	1.16	5
0.949513 0.543872 0.924606 0.380925	1.18	6
0.960158 0.520634 0.932039 0.362358	1.2	7
 0.97026 0.489548 0.939099 0.343646	1.22	6
 0.97974 0.458462 0.945784 0.324797	1.24	6
0.988677 0.435223  0.95209 0.305817	1.26	7
 0.99715 0.411985 0.958016 0.286716	1.28	7
 1.00508 0.380898 0.963558 0.267499	1.3	6
1.01247 0.35766 0.968715 0.248176	1.32	7
 1.01946 0.342269 0.973484 0.228753	1.34	8
 1.02608 0.319031 0.977864 0.209239	1.36	7
 1.03223 0.295793 0.981853 0.189642	1.38	7
 1.03799 0.280402  0.98545 0.169968	1.4	8
 1.04344 0.265011 0.988652 0.150226	1.42	8
1.04859 0.24962 0.991458 0.130424	1.44	8
 1.05319 0.210687 0.993868 0.110571	1.46	9
 1.05725 0.195296  0.995881 0.0906724	1.48	8
 1.06077 0.156362 0.997495 0.070738	1.5	9
 1.06374 0.140971   0.99871 0.0507753	1.52	8
 1.06641 0.125581  0.999526 0.0307923	1.54	8
 1.06861 0.094495 0.999942 0.010797	1.56	10
  1.07011 0.0555604    0.999958 -0.00920263	1.58	9
  1.07083 0.0166264   0.999574 -0.0291986	1.6	9
   1.07101 0.00123613    0.99879 -0.0491829	1.62	8
   1.07088 -0.0141545   0.997606 -0.0691475	1.64	8
   1.07021 -0.0530884   0.996024 -0.0890844	1.66	9
   1.06876 -0.0920228  0.994043 -0.108986	1.68	9
  1.06652 -0.130957  0.991665 -0.128843	1.7	9
  1.06344 -0.177028  0.98889 -0.14865	1.72	9
  1.05944 -0.223098  0.985719 -0.168396	1.74	9
  1.05452 -0.269169  0.982155 -0.188076	1.76	9
 1.04868 -0.31524 0.978197 -0.20768	1.78	9
  1.04199 -0.353463  0.973848 -0.227201	1.8	10
  1.03454 -0.391685  0.969109 -0.246631	1.82	10
  1.02648 -0.414212  0.963983 -0.265963	1.84	12
  1.01789 -0.444586  0.958472 -0.285188	1.86	10
  1.00893 -0.451417  0.952577 -0.304299	1.88	11
 0.999757 -0.466095  0.946301 -0.323288	1.9	10
 0.990288 -0.480774  0.939646 -0.342148	1.92	10
 0.980604 -0.487605  0.932615 -0.360872	1.94	10
 0.970706 -0.502284  0.925212 -0.379451	1.96	10
 0.960592 -0.509115  0.917438 -0.397878	1.98	11
 0.950263 -0.523794  0.909298 -0.416146	2	10
0.939562 -0.54632  0.900794 -0.434247	2.02	9
 0.928567 -0.553151  0.891929 -0.452175	2.04	10
 0.917436 -0.559982  0.882708 -0.469922	2.06	10
 0.906011 -0.582509  0.873134 -0.487481	2.08	9
0.894292 -0.58934   0.86321 -0.504845	2.1	10
 0.882358 -0.604019  0.852941 -0.522007	2.12	9
 0.870131 -0.618697 0.842331 -0.53896	2.14	9
 0.857689 -0.625528  0.831384 -0.555698	2.16	10
 0.845111 -0.632358  0.820105 -0.572213	2.18	11
 0.832238 -0.654885 0.808497  -0.5885	2.2	9
 0.819072 -0.661716  0.796566 -0.604551	2.22	10
 0.805691 -0.676394 0.784317 -0.62036	2.24	10
 0.792095 -0.683225  0.771754 -0.635922	2.26	11
0.778127  -0.7136  0.758882 -0.651229	2.28	9
 0.763943 -0.704734  0.745706 -0.666275	2.3	10
  0.74978 -0.711565  0.732232 -0.681055	2.32	8
 0.735324 -0.734091  0.718466 -0.695562	2.34	11
 0.720574 -0.740921  0.704412 -0.709791	2.36	9
 0.705687 -0.747752  0.690076 -0.723737	2.38	10
  0.69035 -0.785975  0.675464 -0.737393	2.4	10
 0.674641 -0.784958  0.660582 -0.750754	2.42	10
 0.658717 -0.807484  0.645436 -0.763814	2.44	10
 0.642656 -0.798619  0.630032 -0.776569	2.46	10
 0.626537 -0.813298  0.614376 -0.789014	2.48	10
 0.610124 -0.827977  0.598473 -0.801143	2.5	10
 0.593496 -0.834807  0.582332 -0.812951	2.52	10
 0.576732 -0.841637  0.565958 -0.824434	2.54	9
 0.559752 -0.856316  0.549357 -0.835588	2.56	10
 0.542635 -0.855298  0.532536 -0.846407	2.58	9
 0.525304 -0.877825  0.515503 -0.856888	2.6	10
 0.507679 -0.884656  0.498263 -0.867026	2.62	10
 0.489839 -0.899334  0.480824 -0.876817	2.64	10
 0.471863 -0.898317  0.463193 -0.886258	2.66	9
 0.453749 -0.912995  0.445376 -0.895343	2.68	10
   0.4355 -0.911978  0.427382 -0.904071	2.7	9
 0.417108 -0.927163  0.409216 -0.912438	2.72	10
  0.39857 -0.926651  0.390887 -0.920439	2.74	9
 0.379885 -0.941835  0.372401 -0.928072	2.76	10
 0.361053 -0.941324  0.353766 -0.935334	2.78	9
 0.342153 -0.948661   0.33499 -0.942222	2.8	9
 0.323107 -0.955998   0.31608 -0.948733	2.82	9
 0.303835 -0.971182  0.297043 -0.954864	2.84	10
 0.284417 -0.970671  0.277888 -0.960614	2.86	9
 0.265008 -0.970159  0.258621 -0.965979	2.88	9
 0.245531 -0.977496  0.239251 -0.970958	2.9	9
