State,  Time, Number_of _Trial
0 0 0 0	0	0
0 0 0 0	0.02	11
0 0 0 0	0.04	10
0 0 0 0	0.06	12
0 0 0 0	0.08	13
0 0 0 0	0.1	11
0 0 0 0	0.12	14
0 0 0 0	0.14	12
0 0 0 0	0.16	10
0 0 0 0	0.18	10
0 0 0 0	0.2	12
0 0 0 0	0.22	10
0 0 0 0	0.24	10
0 0 0 0	0.26	14
0 0 0 0	0.28	13
0 0 0 0	0.3	10
0 0 0 0	0.32	13
0 0 0 0	0.34	12
0 0 0 0	0.36	13
0 0 0 0	0.38	14
0 0 0 0	0.4	10
0 0 0 0	0.42	14
0 0 0 0	0.44	14
0 0 0 0	0.46	14
0 0 0 0	0.48	15
0 0 0 0	0.5	14
0 0 0 0	0.52	13
0 0 0 0	0.54	14
0 0 0 0	0.56	14
0 0 0 0	0.58	13
0 0 0 0	0.6	10
0 0 0 0	0.62	14
0 0 0 0	0.64	14
0 0 0 0	0.66	11
0 0 0 0	0.68	14
0 0 0 0	0.7	11
0 0 0 0	0.72	14
0 0 0 0	0.74	15
0 0 0 0	0.76	13
0 0 0 0	0.78	12
0 0 0 0	0.8	14
0 0 0 0	0.82	15
0 0 0 0	0.84	12
0 0 0 0	0.86	13
0 0 0 0	0.88	15
0 0 0 0	0.9	15
0 0 0 0	0.92	14
0 0 0 0	0.94	15
0 0 0 0	0.96	15
0 0 0 0	0.98	15
0 0 0 0	1	15
0 0 1 0	1.02	14
0.000313997    0.031392 1 0	1.04	1
0.00117701   0.054936 1 0	1.06	2
 0.00259 0.086328 1 0	1.08	1
0.00463003    0.11772 1 0	1.1	1
0.00729799   0.149112 1 0	1.12	1
0.010594 0.180504 1 0	1.14	1
0.014439 0.204048 1 0	1.16	2
0.018834  0.23544 1 0	1.18	1
0.023857 0.266832 1 0	1.2	1
0.029508 0.298224 1 0	1.22	1
0.035786 0.329616 1 0	1.24	1
0.042692 0.361008 1 0	1.26	1
0.050148 0.384552 1 0	1.28	2
0.058153 0.415944 1 0	1.3	1
0.066786 0.447336 1 0	1.32	1
0.076047 0.478728 1 0	1.34	1
0.085935  0.51012 1 0	1.36	1
0.096451 0.541512 1 0	1.38	1
0.107517 0.565056 1 0	1.4	2
0.119132 0.596448 1 0	1.42	1
0.131375  0.62784 1 0	1.44	1
0.144246 0.659232 1 0	1.46	1
0.157745 0.690624 1 0	1.48	1
0.171793 0.714168 1 0	1.5	2
0.18639 0.74556 1 0	1.52	1
0.201615 0.776952 1 0	1.54	1
0.217468 0.808344 1 0	1.56	1
0.233949 0.839736 1 0	1.58	1
0.250979  0.86328 1 0	1.6	2
0.268559 0.894672 1 0	1.62	1
0.286766 0.926064 1 0	1.64	1
0.305601 0.957456 1 0	1.66	1
0.325064 0.988848 1 0	1.68	1
0.345076  1.01239 1 0	1.7	2
0.365638  1.04378 1 0	1.72	1
0.386828  1.07518 1 0	1.74	1
0.408645  1.10657 1 0	1.76	1
0.43109 1.13796 1 0	1.78	1
0.454085   1.1615 1 0	1.8	2
0.477629   1.1929 1 0	1.82	1
0.501801  1.22429 1 0	1.84	1
0.526601  1.25568 1 0	1.86	1
0.55195 1.27922 1 0	1.88	1
0.577221  1.24783 1 0	1.9	1
0.601942  1.22429 1 0	1.92	2
0.626114   1.1929 1 0	1.94	1
0.649658   1.1615 1 0	1.96	1
0.672574  1.13011 1 0	1.98	1
0.694862  1.09872 1 0	2	1
0.716522  1.06733 1 0	2.02	1
0.737555  1.03594 1 0	2.04	1
0.75796 1.00454 1 0	2.06	1
0.777737 0.973152 1 0	2.08	1
0.796965 0.949608 1 0	2.1	2
0.815643 0.918216 1 0	2.12	1
0.833693 0.886824 1 0	2.14	1
0.851116 0.855432 1 0	2.16	1
0.867911  0.82404 1 0	2.18	1
0.884156 0.800496 1 0	2.2	2
0.899852 0.769104 1 0	2.22	1
 0.91492 0.737712 1 0	2.24	1
0.92936 0.70632 1 0	2.26	1
0.943251 0.682776 1 0	2.28	2
0.956593 0.651384 1 0	2.3	1
0.969307 0.619992 1 0	2.32	1
0.981393   0.5886 1 0	2.34	1
 0.99293 0.565056 1 0	2.36	2
 1.00392 0.533664 1 0	2.38	1
 1.01428 0.502272 1 0	2.4	1
1.02401 0.47088 1 0	2.42	1
 1.03319 0.447336 1 0	2.44	2
 1.04182 0.415944 1 0	2.46	1
 1.04983 0.384552 1 0	2.48	1
 1.05728 0.361008 1 0	2.5	2
 1.06419 0.329616 1 0	2.52	1
 1.07047 0.298224 1 0	2.54	1
 1.07612 0.266832 1 0	2.56	1
 1.08122 0.243288 1 0	2.58	2
 1.08577 0.211896 1 0	2.6	1
  1.0897 0.180504 1 0	2.62	1
 1.09299 0.149112 1 0	2.64	1
 1.09574 0.125568 1 0	2.66	2
 1.09794 0.094176 1 0	2.68	1
 1.09958 0.070632 1 0	2.7	2
1.10068 0.03924 1 0	2.72	1
 1.10123 0.015696 1 0	2.74	2
  1.10131 -0.007848 1 0	2.76	2
 1.10084 -0.03924 1 0	2.78	1
  1.09974 -0.070632 1 0	2.8	1
  1.09809 -0.094176 1 0	2.82	2
 1.09597 -0.11772 1 0	2.84	2
   1.0933 -0.149112 1 0	2.86	1
  1.09009 -0.172656 1 0	2.88	2
  1.08632 -0.204048 1 0	2.9	1
  1.08185 -0.243288 1 0	2.92	2
  1.07714 -0.227592 1 0	2.94	1
 1.0729 -0.1962 1 0	2.96	2
  1.06905 -0.188352 1 0	2.98	1
  1.06536 -0.180504 1 0	3	1
  1.06175 -0.180504 1 0	3.02	1
 1.05838 -0.15696 1 0	3.04	2
  1.05532 -0.149112 1 0	3.06	2
 1.05226 -0.15696 1 0	3.08	1
  1.04943 -0.125568 1 0	3.1	3
  1.04669 -0.149112 1 0	3.12	3
  1.04394 -0.125568 1 0	3.14	4
  1.04143 -0.125568 1 0	3.16	4
  1.03892 -0.125568 1 0	3.18	4
 1.03648 -0.11772 1 0	3.2	4
  1.03421 -0.109872 1 0	3.22	4
  1.03225 -0.086328 1 0	3.24	6
  1.03036 -0.102024 1 0	3.26	4
   1.0284 -0.094176 1 0	3.28	4
  1.02659 -0.086328 1 0	3.3	4
 1.02495 -0.07848 1 0	3.32	5
 1.02338 -0.07848 1 0	3.34	4
  1.02212 -0.047088 1 0	3.36	2
  1.02094 -0.070632 1 0	3.38	5
  1.01953 -0.070632 1 0	3.4	6
  1.01835 -0.047088 1 0	3.42	4
  1.01725 -0.062784 1 0	3.44	8
  1.01616 -0.047088 1 0	3.46	10
  1.01521 -0.047088 1 0	3.48	10
  1.01427 -0.047088 1 0	3.5	4
 1.01341 -0.03924 1 0	3.52	10
  1.01278 -0.023544 1 0	3.54	7
  1.01223 -0.031392 1 0	3.56	8
  1.01168 -0.023544 1 0	3.58	13
  1.01098 -0.047088 1 0	3.6	12
  1.01019 -0.031392 1 0	3.62	10
  1.00972 -0.015696 1 0	3.64	12
  1.00925 -0.031392 1 0	3.66	12
   1.0087 -0.023544 1 0	3.68	10
  1.00839 -0.007848 1 0	3.7	11
  1.00823 -0.007848 1 0	3.72	8
  1.00792 -0.023544 1 0	3.74	8
  1.00752 -0.015696 1 0	3.76	7
  1.00713 -0.023544 1 0	3.78	10
  1.00666 -0.023544 1 0	3.8	10
  1.00611 -0.031392 1 0	3.82	8
  1.00564 -0.015696 1 0	3.84	7
  1.00525 -0.023544 1 0	3.86	12
1.00501       0 1 0	3.88	12
  1.00486 -0.015696 1 0	3.9	13
  1.00454 -0.015696 1 0	3.92	13
  1.00415 -0.023544 1 0	3.94	13
  1.00384 -0.007848 1 0	3.96	13
1.00376       0 1 0	3.98	13
   1.0036 -0.015696 1 0	4	13
1.00345       0 1 0	4.02	13
  1.00321 -0.023544 1 0	4.04	13
   1.0029 -0.007848 1 0	4.06	12
  1.00274 -0.007848 1 0	4.08	12
1.00266       0 1 0	4.1	12
 1.00274 0.007848 1 0	4.12	12
  1.00266 -0.015696 1 0	4.14	13
  1.00235 -0.015696 1 0	4.16	10
  1.00203 -0.015696 1 0	4.18	11
   1.0018 -0.007848 1 0	4.2	11
  1.00156 -0.015696 1 0	4.22	9
  1.00125 -0.015696 1 0	4.24	11
  1.00101 -0.007848 1 0	4.26	9
  1.00086 -0.007848 1 0	4.28	11
1.00078       0 1 0	4.3	7
  1.00062 -0.015696 1 0	4.32	10
  1.00031 -0.015696 1 0	4.34	10
  1.00007 -0.007848 1 0	4.36	13
 0.999915 -0.007848 1 0	4.38	12
0.999994 0.015696 1 0	4.4	13
 0.999994 -0.015696 1 0	4.42	11
 0.999759 -0.007848 1 0	4.44	10
 0.999602 -0.007848 1 0	4.46	7
 0.999445 -0.007848 1 0	4.48	9
 0.999288 -0.007848 1 0	4.5	8
 0.999131 -0.007848 1 0	4.52	12
 0.99921 0.015696 1 0	4.54	11
0.999524 0.015696 1 0	4.56	12
0.999838 0.015696 1 0	4.58	13
0.999995        0 1 0	4.6	13
 0.999917 -0.007848 1 0	4.62	14
0.999839        0 1 0	4.64	13
 0.999761 -0.007848 1 0	4.66	13
 0.999604 -0.007848 1 0	4.68	14
0.999604 0.007848 1 0	4.7	12
0.999682        0 1 0	4.72	12
0.999839 0.015696 1 0	4.74	13
 1.00015 0.015696 1 0	4.76	12
 1.00039 0.007848 1 0	4.78	13
 1.00055 0.007848 1 0	4.8	10
  1.0007 0.007848 1 0	4.82	8
  1.00062 -0.015696 1 0	4.84	10
  1.00031 -0.015696 1 0	4.86	9
 1.00023 0.007848 1 0	4.88	12
 1.00039 0.007848 1 0	4.9	10
  1.00031 -0.015696 1 0	4.92	11
  1.00007 -0.007848 1 0	4.94	14
 1.00015 0.015696 1 0	4.96	13
1.00031       0 1 0	4.98	11
  1.00023 -0.007848 1 0	5	14
 0.999997 -0.015696 1 0	5.02	14
