State,  Time, Number_of _Trial
0 0 0 0	0	0
-3.4e-005 -0.003435 0 0	0.02	24
-0.000137  -0.00687 0 0	0.04	9
-0.000211 -0.000495 0 0	0.06	12
-0.000157   0.00588 0 0	0.08	15
-7.4e-005  0.002445 0 0	0.1	12
3.9e-005  0.00882 0 0	0.12	22
-1.5e-005 -0.014235 0 0	0.14	12
-0.000138   0.00195 0 0	0.16	11
-0.000133 -0.001485 0 0	0.18	13
-9.9e-005   0.00489 0 0	0.2	11
-0.000232 -0.018165 0 0	0.22	24
-0.000335   0.00783 0 0	0.24	16
-0.000409 -0.015225 0 0	0.26	9
-0.000748  -0.01866 0 0	0.28	13
-0.000959 -0.002475 0 0	0.3	13
-0.001043  -0.00591 0 0	0.32	12
-0.001294 -0.019155 0 0	0.34	17
-0.001613  -0.01278 0 0	0.36	15
-0.001609  0.013215 0 0	0.38	12
-0.001379   0.00978 0 0	0.4	17
-0.001414 -0.013275 0 0	0.42	13
-0.001616   -0.0069 0 0	0.44	14
 -0.00169 -0.000525 0 0	0.46	16
-0.001833  -0.01377 0 0	0.48	13
-0.001947  0.002415 0 0	0.5	19
-0.002031  -0.01083 0 0	0.52	15
-0.001988  0.015165 0 0	0.54	12
-0.001915  -0.00789 0 0	0.56	23
-0.001911  0.008295 0 0	0.58	14
-0.001976  -0.01476 0 0	0.6	21
-0.002207 -0.008385 0 0	0.62	24
-0.002203  0.008773 0 0	0.64	12
-0.001954  0.016121 0 0	0.66	16
-0.001852 -0.005961 0 0	0.68	21
-0.001702  0.021007 0 0	0.7	21
-0.001208  0.028355 0 0	0.72	18
-0.000764  0.016083 0 0	0.74	10
-0.000369  0.023431 0 0	0.76	11
-0.000121  0.001349 0 0	0.78	14
-0.000119 -0.001113 0 0	0.8	16
0.000128 0.025855 0 0	0.82	14
0.000424 0.003773 0 0	0.84	8
0.000671 0.020931 0 0	0.86	9
 0.000869 -0.001151 0 0	0.88	10
0.000919 0.006197 0 0	0.9	13
0.001018 0.003735 0 0	0.92	14
0.001166 0.011083 0 0	0.94	11
 0.001265 -0.001189 0 0	0.96	13
0.001315 0.006159 0 0	0.98	13
 0.001315 -0.006113 0 0	1	17
