State,  Time, Number_of _Trial
-2.00272e-005             0  1.19209e-007             0 -1.25672        0   1.4435        0	0	0
-0.000419974      -0.0435  0.000400066       0.0356 -1.25672        0   1.4435        0	0.02	31
-0.00171995      -0.087  0.00150013      0.0791 -1.25672        0   1.4435        0	0.04	29
-0.00381994     -0.1226   0.0035001      0.1226 -1.25672        0   1.4435        0	0.06	20
-0.00671995     -0.1661  0.00630009      0.1582 -1.25672        0   1.4435        0	0.08	39
-0.0103199    -0.1939 0.00990009     0.2017 -1.25672        0   1.4435        0	0.1	15
-0.0146199    -0.2374  0.0142001     0.2295 -1.25672        0   1.4435        0	0.12	12
 -0.01972   -0.2719 0.0191001     0.264 -1.25672        0   1.4435        0	0.14	17
-0.02542  -0.2985   0.0247   0.2985 -1.25672        0   1.4435        0	0.16	4
-0.0317199     -0.333  0.0309001     0.3251 -1.25672        0   1.4435        0	0.18	2
 -0.03872   -0.3675 0.0377001    0.3517 -1.25672        0   1.4435        0	0.2	2
-0.0462199    -0.3863  0.0451001     0.3862 -1.25672        0   1.4435        0	0.22	2
 -0.05432   -0.4208 0.0530001     0.405 -1.25672        0   1.4435        0	0.24	3
 -0.06312   -0.4553 0.0614001    0.4316 -1.25672        0   1.4435        0	0.26	3
 -0.07262   -0.4898 0.0704001    0.4661 -1.25672        0   1.4435        0	0.28	4
-0.0827199    -0.5243       0.08     0.4927 -1.25672        0   1.4435        0	0.3	3
-0.0935199    -0.5588  0.0902001     0.5272 -1.25672        0   1.4435        0	0.32	1
-0.10502  -0.5933    0.101   0.5538 -1.25672        0   1.4435        0	0.34	4
-0.11722  -0.6278   0.1124   0.5883 -1.25672        0   1.4435        0	0.36	4
-0.13002  -0.6544   0.1245   0.6228 -1.25672        0   1.4435        0	0.38	4
-0.14342  -0.6889   0.1372   0.6494 -1.25672        0   1.4435        0	0.4	4
-0.15752  -0.7234   0.1505   0.6839 -1.25672        0   1.4435        0	0.42	4
-0.17232  -0.7579   0.1645   0.7184 -1.25672        0   1.4435        0	0.44	4
-0.18782  -0.7924   0.1792   0.7529 -1.25672        0   1.4435        0	0.46	4
-0.20392   -0.819   0.1946   0.7874 -1.25672        0   1.4435        0	0.48	4
-0.22062  -0.8535   0.2106    0.814 -1.25672        0   1.4435        0	0.5	4
-0.23792  -0.8801   0.2272   0.8485 -1.25672        0   1.4435        0	0.52	17
-0.25582  -0.9146   0.2445    0.883 -1.25672        0   1.4435        0	0.54	4
-0.27442  -0.9491   0.2625   0.9175 -1.25672        0   1.4435        0	0.56	4
-0.29372  -0.9836   0.2812    0.952 -1.25672        0   1.4435        0	0.58	9
-0.31362  -1.0102   0.3005   0.9786 -1.25672        0   1.4435        0	0.6	14
-0.33412  -1.0447   0.3204   1.0131 -1.25672        0   1.4435        0	0.62	9
-0.35532  -1.0792    0.341   1.0476 -1.25672        0   1.4435        0	0.64	4
-0.37722  -1.1137   0.3622   1.0742 -1.25672        0   1.4435        0	0.66	4
-0.39982  -1.1482    0.384   1.1087 -1.25672        0   1.4435        0	0.68	4
-0.42312  -1.1827   0.4065   1.1432 -1.25672        0   1.4435        0	0.7	4
-0.44702  -1.2093   0.4297   1.1777 -1.25672        0   1.4435        0	0.72	4
-0.47152  -1.2359   0.4535   1.2043 -1.25672        0   1.4435        0	0.74	7
-0.49662  -1.2704   0.4779   1.2388 -1.25672        0   1.4435        0	0.76	9
-0.52242  -1.3049    0.503   1.2733 -1.25672        0   1.4435        0	0.78	4
-0.54882  -1.3394   0.5287   1.2999 -1.25672        0   1.4435        0	0.8	3
