State,  Time, Number_of _Trial
0 0 0 0	0	0
7.5e-005 0.007533 0 0	0.02	23
 6.6e-005 -0.008478 0 0	0.04	9
  5e-005 0.006903 0 0	0.06	8
0.000106 -0.00126 0 0	0.08	7
0.000156 0.006273 0 0	0.1	6
  0.0002 -0.00189 0 0	0.12	6
0.000316 0.013491 0 0	0.14	8
0.000426 -0.00252 0 0	0.16	8
0.000451 0.005013 0 0	0.18	8
 0.00047 -0.00315 0 0	0.2	8
0.000482 0.004383 0 0	0.22	9
0.000488 -0.00378 0 0	0.24	8
0.000566 0.011601 0 0	0.26	10
0.000638 -0.00441 0 0	0.28	8
 0.000547 -0.004725 0 0	0.3	9
0.000528 0.002808 0 0	0.32	12
0.000659 0.010341 0 0	0.34	10
0.000784 0.002178 0 0	0.36	10
 0.000746 -0.005985 0 0	0.38	11
 0.000644 -0.004244 0 0	0.4	10
0.000733 0.013193 0 0	0.42	8
0.001014 0.014934 0 0	0.44	9
0.001252 0.008827 0 0	0.46	9
0.001446 0.010568 0 0	0.48	13
0.001675 0.012309 0 0	0.5	9
 0.00186 0.006202 0 0	0.52	9
 0.001844 -0.007753 0 0	0.54	10
 0.001706 -0.006012 0 0	0.56	16
 0.001603 -0.004271 0 0	0.58	10
0.001613 0.005318 0 0	0.6	9
 0.001501 -0.016485 0 0	0.62	8
 0.001189 -0.014744 0 0	0.64	11
0.001068 0.002693 0 0	0.66	12
 0.001061 -0.003414 0 0	0.68	10
0.001167 0.014023 0 0	0.7	9
0.001229 -0.00778 0 0	0.72	10
0.001169 0.001809 0 0	0.74	12
0.001223  0.00355 0 0	0.76	12
 0.001154 -0.010405 0 0	0.78	8
 0.000963 -0.008664 0 0	0.8	9
0.000886 0.000925 0 0	0.82	8
 0.000843 -0.005182 0 0	0.84	10
 0.000757 -0.003441 0 0	0.86	10
0.000863 0.013996 0 0	0.88	9
0.001003 4.1e-005 0 0	0.9	8
0.001021 0.001782 0 0	0.92	12
0.001153 0.011371 0 0	0.94	13
0.001398 0.013112 0 0	0.96	9
 0.001364 -0.016539 0 0	0.98	11
