State,  Time, Number_of _Trial
0 0 0 0  1 -0  0  1	0	0
0.000200033   0.0231013 0.000198666   0.0231001     0.9998 -0.0199987  0.0199987     0.9998	0.02	71
0.000800133   0.0383107 0.000789333   0.0384001     0.9992 -0.0399893  0.0399893     0.9992	0.04	76
0.00190055   0.069236   0.001864  0.0693005  0.998201 -0.059964  0.059964  0.998201	0.06	62
0.00370175   0.107985 0.00361469   0.108102   0.996802 -0.0799147  0.0799147   0.996802	0.08	57
0.00610423   0.131067 0.00603342   0.131204   0.995004 -0.0998334  0.0998334   0.995004	0.1	59
0.00890869   0.146288 0.00881221   0.146409  0.992809 -0.119712  0.119712  0.992809	0.12	60
0.0120161  0.169357 0.0119431  0.169516  0.990216 -0.139543  0.139543  0.990216	0.14	55
0.0154273  0.176782 0.0155182  0.184727  0.987227 -0.159318  0.159318  0.987227	0.16	60
0.0191437   0.19207 0.0193296  0.199944 0.983844 -0.17903  0.17903 0.983844	0.18	67
0.0232666  0.223031 0.0236693  0.230867  0.980067 -0.198669  0.198669  0.980067	0.2	49
0.0278975   0.23827 0.0284296  0.246097 0.975897 -0.21823  0.21823 0.975897	0.22	56
 0.032838  0.253497 0.0335026  0.261338  0.971338 -0.237703  0.237703  0.971338	0.24	64
  0.03829  0.292319 0.0390806   0.30009   0.96639 -0.257081  0.257081   0.96639	0.26	37
0.0444555  0.323244 0.0453557  0.331055  0.961055 -0.276356  0.276356  0.961055	0.28	74
0.0512365   0.35418 0.0523202  0.362037 0.955337 -0.29552  0.29552 0.955337	0.3	70
0.0585355  0.377233 0.0597666  0.385135  0.949235 -0.314567  0.314567  0.949235	0.32	71
0.0662547  0.392513 0.0675871  0.400355  0.942755 -0.333487  0.333487  0.942755	0.34	56
0.0742968  0.415626 0.0758743  0.423497  0.935897 -0.352274  0.352274  0.935897	0.36	55
0.0829647  0.446579 0.0846205  0.446565  0.928665 -0.370921  0.370921  0.928665	0.38	63
 0.092161  0.477482 0.0939184  0.485361  0.921061 -0.389418  0.389418  0.921061	0.4	68
0.102089 0.516239 0.104061 0.524189  0.913089 -0.407761  0.407761  0.913089	0.42	69
0.112852  0.55506  0.11494 0.562952 0.904752 -0.42594  0.42594 0.904752	0.44	69
0.124152 0.570352 0.126348 0.578252  0.896052 -0.443948  0.443948  0.896052	0.46	48
0.135995 0.609121 0.138279 0.617095  0.886995 -0.461779  0.461779  0.886995	0.48	77
0.148583 0.647874 0.151026 0.655882  0.877582 -0.479426  0.479426  0.877582	0.5	85
0.161819  0.67102  0.16438 0.679019 0.867819 -0.49688  0.49688 0.867819	0.52	87
0.175409 0.686264 0.178136 0.694309  0.857709 -0.514136  0.514136  0.857709	0.54	64
0.189255 0.701514 0.192286 0.717455  0.847255 -0.531186  0.531186  0.847255	0.56	55
0.203563 0.732476 0.207024 0.756263  0.836463 -0.548024  0.548024  0.836463	0.58	84
0.218636 0.771257 0.222443 0.787236  0.825336 -0.564642  0.564642  0.825336	0.6	86
0.234379 0.805965 0.238535 0.821878  0.813878 -0.581035  0.581035  0.813878	0.62	94
0.250796 0.832805 0.255395 0.864396  0.802096 -0.597195  0.597195  0.802096	0.64	57
0.267592 0.843983 0.272917 0.891192  0.789992 -0.613117  0.613117  0.789992	0.66	59
0.284473 0.839407 0.290893 0.910173  0.777573 -0.628793  0.628793  0.777573	0.68	80
0.300942 0.803482 0.309318 0.929142  0.764842 -0.644218  0.644218  0.764842	0.7	72
0.317006 0.806815 0.328285 0.971706  0.751806 -0.659385  0.659385  0.751806	0.72	37
0.332769 0.770912 0.347888 0.990669  0.738469 -0.674288  0.674288  0.738469	0.74	56
0.347836 0.734979 0.367921  1.00964  0.724836 -0.688921  0.688921  0.724836	0.76	48
0.362414 0.722621 0.388479  1.04431  0.710914 -0.703279  0.703279  0.710914	0.78	49
0.376607 0.694544 0.409656  1.07111  0.696707 -0.717356  0.717356  0.696707	0.8	31
0.390421 0.682154 0.431446  1.10582  0.682221 -0.731146  0.731146  0.682221	0.82	77
0.403663 0.646157 0.453943  1.14836  0.667463 -0.744643  0.744643  0.667463	0.84	52
0.416438 0.633758 0.477342  1.19094  0.652438 -0.757842  0.757842  0.652438	0.86	65
0.428951 0.613461 0.501539  1.22565  0.637151 -0.770739  0.770739  0.637151	0.88	58
 0.44091 0.585373 0.526327  1.25251   0.62161 -0.783327  0.783327   0.62161	0.9	47
 0.45252 0.572999 0.551801  1.29502   0.60582 -0.795601  0.795601   0.60582	0.92	29
0.463888 0.560642 0.577858  1.30619  0.589788 -0.807558  0.807558  0.589788	0.94	65
 0.47492 0.540409 0.603891  1.29382   0.57352 -0.819191  0.819191   0.57352	0.96	74
0.485423 0.512303 0.629597  1.27352  0.557023 -0.830497  0.830497  0.557023	0.98	62
0.495403 0.484229 0.654871   1.2533  0.540303 -0.841471  0.841471  0.540303	1	62
0.504766 0.456092 0.679708  1.23307  0.523366 -0.852108  0.852108  0.523366	1.02	62
0.513721 0.443696 0.704104  1.20492  0.506221 -0.862404  0.862404  0.506221	1.04	67
0.522272 0.407745 0.728055  1.19247  0.488872 -0.872355  0.872355  0.488872	1.06	21
