State,  Time, Number_of _Trial
-2.00272e-005             0  1.19209e-007             0 -1.25672        0   1.4435        0	0	0
-0.000419974      -0.0391  0.000400066       0.0394 -1.25672        0   1.4435        0	0.02	29
-0.00161994     -0.0782  0.00160003      0.0788 -1.25672        0   1.4435        0	0.04	32
-0.00362003     -0.1173  0.00360012      0.1182 -1.25672        0   1.4435        0	0.06	30
  -0.00632    -0.1485 0.00640011     0.1576 -1.25672        0   1.4435        0	0.08	41
-0.00971997     -0.1876  0.00990009      0.1892 -1.25672        0   1.4435        0	0.1	40
-0.0138199    -0.2188  0.0141001     0.2286 -1.25672        0   1.4435        0	0.12	39
 -0.01862   -0.2579 0.0191001     0.268 -1.25672        0   1.4435        0	0.14	31
 -0.02412    -0.297 0.0249001    0.3074 -1.25672        0   1.4435        0	0.16	31
-0.0304199    -0.3282  0.0314001      0.339 -1.25672        0   1.4435        0	0.18	39
 -0.03742   -0.3673 0.0386001    0.3784 -1.25672        0   1.4435        0	0.2	33
 -0.04512   -0.3985 0.0466001    0.4178 -1.25672        0   1.4435        0	0.22	30
 -0.05352   -0.4376 0.0553001    0.4494 -1.25672        0   1.4435        0	0.24	33
-0.0626199    -0.4688  0.0647001     0.4888 -1.25672        0   1.4435        0	0.26	38
-0.07242  -0.5079   0.0749   0.5282 -1.25672        0   1.4435        0	0.28	38
 -0.08292    -0.547 0.0859001    0.5676 -1.25672        0   1.4435        0	0.3	34
-0.0942199    -0.5782  0.0976001     0.5992 -1.25672        0   1.4435        0	0.32	36
-0.10622  -0.6173     0.11   0.6386 -1.25672        0   1.4435        0	0.34	39
-0.11892  -0.6485   0.1232    0.678 -1.25672        0   1.4435        0	0.36	40
-0.13232  -0.6876   0.1372   0.7174 -1.25672        0   1.4435        0	0.38	39
-0.14642  -0.7188   0.1519    0.749 -1.25672        0   1.4435        0	0.4	38
-0.16122  -0.7579   0.1673   0.7884 -1.25672        0   1.4435        0	0.42	35
-0.17672   -0.797   0.1835   0.8278 -1.25672        0   1.4435        0	0.44	29
-0.19302  -0.8282   0.2004   0.8594 -1.25672        0   1.4435        0	0.46	40
-0.21002  -0.8673    0.218   0.8988 -1.25672        0   1.4435        0	0.48	40
-0.22772  -0.8985   0.2364   0.9382 -1.25672        0   1.4435        0	0.5	40
-0.24602  -0.9352   0.2556     0.98 -1.25672        0   1.4435        0	0.52	28
-0.26512  -0.9719   0.2756   1.0218 -1.25672        0   1.4435        0	0.54	40
-0.28482  -1.0008   0.2965   1.0636 -1.25672        0   1.4435        0	0.56	39
-0.30522  -1.0375   0.3182   1.1054 -1.25672        0   1.4435        0	0.58	40
-0.32622  -1.0664   0.3407   1.1472 -1.25672        0   1.4435        0	0.6	38
-0.34792  -1.1031    0.364   1.1811 -1.25672        0   1.4435        0	0.62	38
-0.37032  -1.1398    0.388   1.2229 -1.25672        0   1.4435        0	0.64	38
-0.39352  -1.1765   0.4129   1.2647 -1.25672        0   1.4435        0	0.66	37
-0.41742  -1.2132   0.4386   1.3065 -1.25672        0   1.4435        0	0.68	40
-0.44202  -1.2499   0.4651   1.3483 -1.25672        0   1.4435        0	0.7	35
-0.46742  -1.2866   0.4925   1.3901 -1.25672        0   1.4435        0	0.72	36
-0.49352  -1.3233   0.5207   1.4319 -1.25672        0   1.4435        0	0.74	36
-0.52032    -1.36   0.5497   1.4658 -1.25672        0   1.4435        0	0.76	36
-0.54792  -1.3967   0.5794   1.5076 -1.25672        0   1.4435        0	0.78	37
-0.57602  -1.4177   0.6099   1.5415 -1.25672        0   1.4435        0	0.8	34
-0.60462  -1.4466    0.641   1.5676 -1.25672        0   1.4435        0	0.82	36
-0.63372  -1.4676   0.6727   1.6015 -1.25672        0   1.4435        0	0.84	35
-0.66332  -1.4965    0.705   1.6276 -1.25672        0   1.4435        0	0.86	36
-0.69342  -1.5175   0.7379   1.6615 -1.25672        0   1.4435        0	0.88	35
-0.72332  -1.4757   0.7714   1.6876 -1.25672        0   1.4435        0	0.9	33
-0.75262  -1.4575   0.8055   1.7215 -1.25672        0   1.4435        0	0.92	36
-0.78132  -1.4157   0.8399   1.7162 -1.25672        0   1.4435        0	0.94	37
-0.80942  -1.3975   0.8741    1.703 -1.25672        0   1.4435        0	0.96	36
-0.83692  -1.3557   0.9078   1.6663 -1.25672        0   1.4435        0	0.98	34
-0.86382  -1.3375    0.941   1.6531 -1.25672        0   1.4435        0	1	32
-0.89012  -1.2957   0.9737   1.6164 -1.25672        0   1.4435        0	1.02	35
-0.91562  -1.2539   1.0059   1.6032 -1.25672        0   1.4435        0	1.04	36
-0.94032  -1.2121   1.0376   1.5665 -1.25672        0   1.4435        0	1.06	35
-0.96412  -1.1703   1.0686   1.5298 -1.25672        0   1.4435        0	1.08	36
-0.98712  -1.1285   1.0988   1.4931 -1.25672        0   1.4435        0	1.1	35
-1.00932  -1.0867   1.1283   1.4564 -1.25672        0   1.4435        0	1.12	36
-1.03062  -1.0449   1.1571   1.4197 -1.25672        0   1.4435        0	1.14	32
-1.05112  -1.0031   1.1851    1.383 -1.25672        0   1.4435        0	1.16	35
-1.07072  -0.9613   1.2124   1.3463 -1.25672        0   1.4435        0	1.18	35
-1.08952  -0.9195    1.239   1.3096 -1.25672        0   1.4435        0	1.2	35
-1.10752  -0.8777   1.2648   1.2729 -1.25672        0   1.4435        0	1.22	35
-1.12462  -0.8359   1.2899   1.2362 -1.25672        0   1.4435        0	1.24	37
-1.14092  -0.7941   1.3143   1.1995 -1.25672        0   1.4435        0	1.26	33
